STATE,PLANT_NAME,LAT,LON,COAL_GEN,OIL_GEN,GAS_GEN,NUCLEAR_GEN,HYDRO_GEN,BIOMASS_GEN,WIND_GEN,SOLAR_GEN,GEOTHERMAL_GEN,OTHER_GEN,NET_GEN,NET_NONRENEWABLE_GEN,NET_RENEWABLE_GEN,PERCENT_COAL_GEN,PERCENT_OIL_GEN,PERCENT_GAS_GEN,PERCENT_NUCLEAR_GEN,PERCENT_HYDRO_GEN,PERCENT_BIOMASS_GEN,PERCENT_WIND_GEN,PERCENT_SOLAR_GEN,PERCENT_GEOTHERMAL_GEN,PERCENT_OTHER_GEN,PERCENT_NONRENEWABLE_GEN,PERCENT_RENEWABLE_GEN
PA,SUNBURY GENERATION LLC,40.8667,76.8000,1928145.6,10186.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938332.0,1938332.1,0.0,99.4745,0.5255,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
PA,SUSQUEHANNA PLANT,41.3327,77.0240,0.0,0.0,0.0,0.0,0.0,58794.0,0.0,0.0,0.0,0.0,58794.0,0.0,58794.0,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
PA,TAYLOR ENERGY PARTNERS  LP,41.4019,75.6413,0.0,0.0,0.0,0.0,0.0,7999.9,0.0,0.0,0.0,0.0,7999.9,0.0,7999.9,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
PA,THE BELLEVUE,40.0018,75.1281,0.0,940.0,7923.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8863.1,8863.1,0.0,0.0000,10.6056,89.3944,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
PA,TITUS,40.3047,75.9072,1276009.8,4057.1,1912.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1281979.7,1281979.8,0.0,99.5343,0.3165,0.1492,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
PA,TOLNA,39.9730,76.6889,0.0,1939.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1939.4,1939.4,0.0,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
PA,TOWNSEND HYDRO,40.6657,80.3324,0.0,0.0,0.0,0.0,16518.3,0.0,0.0,0.0,0.0,0.0,16518.3,0.0,16518.3,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
PA,TYRONE,40.4930,78.3684,51099.4,0.0,1050.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52149.5,52149.5,0.0,97.9864,0.0000,2.0136,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
PA,VIKING ENERGY OF NORTHUMBERLAND,40.8944,76.6653,0.0,0.0,2773.3,0.0,0.0,133275.2,0.0,0.0,0.0,0.0,136048.5,2773.3,133275.2,0.0000,0.0000,2.0385,0.0000,0.0000,97.9615,0.0000,0.0000,0.0000,0.0000,2.0385,97.9615
PA,WARREN,41.8358,79.1900,140447.3,8172.9,43511.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192131.6,192131.6,0.0,73.0996,4.2538,22.6466,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
PA,WARRIOR RIDGE HYDROELECTRIC,40.4024,77.9673,0.0,0.0,0.0,0.0,5737.4,0.0,0.0,0.0,0.0,0.0,5737.4,0.0,5737.4,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
PA,WAYNE,41.6660,80.0661,0.0,10071.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10071.5,10071.5,0.0,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
PA,WEST POINT FACILITY,40.2120,75.3563,0.0,9012.6,191546.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200558.7,200558.7,0.0,0.0000,4.4937,95.5063,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
PA,WHEELABRATOR FALLS INC,40.3285,75.1043,0.0,0.0,3254.8,0.0,0.0,244272.4,0.0,0.0,0.0,453648.7,701175.9,107943.0,244272.4,0.0000,0.0000,0.9241,0.0000,0.0000,69.3531,0.0000,0.0000,0.0000,29.7228,30.6469,69.3531
PA,WHEELER FRACKVILLE ENERGY CO INC,40.7228,76.2299,358332.5,1177.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359509.9,359509.9,0.0,99.6725,0.3275,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
PA,WM F MATSON GEN STAT,40.4787,77.5033,0.0,0.0,0.0,0.0,75421.0,0.0,0.0,0.0,0.0,0.0,75421.0,0.0,75421.0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
PA,WPS WESTWOOD GENERATION LLC,40.7228,76.2299,203796.3,5444.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209240.6,209240.6,0.0,97.3981,2.6019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
PA,YORK COGEN FACILITY,39.9730,76.6889,0.0,0.0,87386.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87386.9,87386.9,0.0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
PA,YORK COUNTY RESOURCE RECOVERY CENTER,39.9730,76.6889,0.0,4446.6,0.0,0.0,0.0,157625.9,0.0,0.0,0.0,292733.9,454806.4,72000.6,157625.9,0.0000,1.9364,0.0000,0.0000,0.0000,68.6445,0.0000,0.0000,0.0000,29.4191,31.3555,68.6445
PA,YORK HAVEN,40.3891,76.7792,0.0,0.0,0.0,0.0,129591.0,0.0,0.0,0.0,0.0,0.0,129591.0,0.0,129591.0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
PA,YOUGH HYDRO POWER,40.0034,79.0383,0.0,0.0,0.0,0.0,37652.9,0.0,0.0,0.0,0.0,0.0,37652.9,0.0,37652.9,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
PA,3 MILE ISLAND,40.3891,76.7792,0.0,0.0,0.0,7322325.3,0.0,0.0,0.0,0.0,0.0,0.0,7322325.3,7322325.3,0.0,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
RI,BLOCK ISLAND,41.4781,71.6384,0.0,10823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10823.0,10823.0,0.0,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
RI,BRADFORD DYEING ASSOCIATION INC,41.4781,71.6384,0.0,2310.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2310.5,2310.5,0.0,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
RI,BROWN UNIVERSITY CENTRAL HEATING PLANT,41.8716,71.5590,0.0,4218.9,2197.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6416.0,6416.0,0.0,0.0000,65.7567,34.2433,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
RI,CALPINE TIVERTON POWER,41.5690,71.2675,0.0,0.0,530425.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530425.9,530425.9,0.0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
RI,CENTRAL POWER PLANT,41.8716,71.5590,0.0,5041.6,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5561.6,5561.6,0.0,0.0000,90.6503,9.3497,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
RI,MANCHESTER ST,41.8153,71.4056,0.0,0.0,1905001.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1905001.4,1905001.4,0.0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
RI,OCEAN STATE POWER,41.8716,71.5590,0.0,306.2,1498586.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1498892.6,1498892.6,0.0,0.0000,0.0204,99.9796,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
RI,OCEAN STATE POWER II,41.8716,71.5590,0.0,168.3,1459456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1459624.3,1459624.3,0.0,0.0000,0.0115,99.9885,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
RI,PAWTUCKET POWER ASSOCIATES,41.8716,71.5590,0.0,12519.5,496167.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508687.4,508687.4,0.0,0.0000,2.4611,97.5389,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
RI,RHODE ISLAND HOSPITAL,41.8716,71.5590,0.0,25082.6,10575.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35658.1,35658.2,0.0,0.0000,70.3419,29.6581,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
RI,RIDGEWOOD PROVIDENCE POWER PARTNERS LP,41.8716,71.5590,0.0,0.0,0.0,0.0,0.0,115238.8,0.0,0.0,0.0,0.0,115238.8,0.0,115238.8,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
RI,TUPPERWARE,41.8716,71.5590,0.0,0.0,0.0,0.0,4866.8,0.0,0.0,0.0,0.0,0.0,4866.8,0.0,4866.8,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
SC,BAD CREEK,34.7641,83.0746,0.0,0.0,0.0,0.0,-606229.0,0.0,0.0,0.0,0.0,0.0,-606229.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
SC,BJU COGENERATION PLANT,34.8410,82.4548,0.0,911.8,2442.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3354.7,3354.7,0.0,0.0000,27.1794,72.8206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
SC,BOYDS MILL HYDRO,34.4941,81.9790,0.0,0.0,0.0,0.0,2670.4,0.0,0.0,0.0,0.0,0.0,2670.4,0.0,2670.4,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
SC,BROAD RIVER ENERGY CENTER,35.0113,81.6207,0.0,33726.4,109825.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143552.3,143552.4,0.0,0.0000,23.4942,76.5058,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
SC,BURTON,32.3926,80.7183,0.0,417.0,889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1306.0,1306.0,0.0,0.0000,31.9296,68.0704,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
SC,BUZZARD ROOST,34.1817,82.1024,0.0,1647.0,3380.0,0.0,23060.0,0.0,0.0,0.0,0.0,0.0,28087.0,5027.0,23060.0,0.0000,5.8639,12.0340,0.0000,82.1020,0.0000,0.0000,0.0000,0.0000,0.0000,17.8980,82.1020
SC,CANADYS STEAM,33.0647,80.6228,2178596.0,9900.0,2688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2191184.0,2191184.0,0.0,99.4255,0.4518,0.1227,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
SC,CATAWBA,34.9927,81.1799,0.0,0.0,0.0,17904371.0,0.0,0.0,0.0,0.0,0.0,0.0,17904371.0,17904371.0,0.0,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
SC,CEDAR CREEK,34.7673,80.6580,0.0,0.0,0.0,0.0,73332.0,0.0,0.0,0.0,0.0,0.0,73332.0,0.0,73332.0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
SC,CHARLESTON RESOURCE RECOVERY FACILITY,32.8542,79.8597,0.0,386.0,0.0,0.0,0.0,43773.8,0.0,0.0,0.0,81294.2,125454.0,19146.2,43773.8,0.0000,0.6135,0.0000,0.0000,0.0000,69.5705,0.0000,0.0000,0.0000,29.8159,30.4295,69.5705
SC,CHEROKEE COUNTY COGENERATION PARTNERS LP,35.0113,81.6207,0.0,0.0,568402.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568402.6,568402.6,0.0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
SC,CHEROKEE FALLS,35.0113,81.6207,0.0,0.0,0.0,0.0,1911.2,0.0,0.0,0.0,0.0,0.0,1911.2,0.0,1911.2,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
SC,COIT GT,34.0057,80.9808,0.0,1649.0,2744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4393.0,4393.0,0.0,0.0000,37.5370,62.4630,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
SC,COLUMBIA,34.0057,80.9808,0.0,0.0,0.0,0.0,30810.0,0.0,0.0,0.0,0.0,0.0,30810.0,0.0,30810.0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
SC,COPE,33.3639,81.0303,2785912.0,2407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788319.0,2788319.0,0.0,99.9137,0.0863,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
SC,CROSS,33.3694,80.1119,8605185.0,7288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8612473.0,8612473.0,0.0,99.9154,0.0846,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
SC,DARLINGTON COUNTY,34.3089,79.9736,0.0,72002.0,104626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176628.0,176628.0,0.0,0.0000,40.7648,59.2352,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
SC,DEARBORN,34.6824,81.1770,0.0,0.0,0.0,0.0,102533.0,0.0,0.0,0.0,0.0,0.0,102533.0,0.0,102533.0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
SC,DOLPHUS M GRAINGER,33.8253,79.0528,917040.0,875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,917915.0,917915.0,0.0,99.9047,0.0953,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
SC,EASTOVER FACILITY,34.0057,80.9808,152587.0,53073.8,0.0,0.0,0.0,549232.9,0.0,0.0,0.0,0.0,754893.7,205660.8,549232.9,20.2130,7.0306,0.0000,0.0000,0.0000,72.7563,0.0000,0.0000,0.0000,0.0000,27.2437,72.7563
SC,FABER PLACE,32.8542,79.8597,0.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,149.0,0.0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
SC,FAIRFIELD PS,34.3878,81.0975,0.0,0.0,0.0,0.0,-308737.0,0.0,0.0,0.0,0.0,0.0,-308737.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
SC,FISHING CREEK,34.6824,81.1770,0.0,0.0,0.0,0.0,85839.0,0.0,0.0,0.0,0.0,0.0,85839.0,0.0,85839.0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
SC,GASTON SHOALS,35.0113,81.6207,0.0,0.0,0.0,0.0,11925.0,0.0,0.0,0.0,0.0,0.0,11925.0,0.0,11925.0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
SC,GEORGETOWN MILL,33.4531,79.3399,27309.7,17167.1,5166.6,0.0,0.0,457422.7,0.0,0.0,0.0,1623.4,508689.5,51266.8,457422.7,5.3686,3.3748,1.0157,0.0000,0.0000,89.9218,0.0000,0.0000,0.0000,0.3191,10.0782,89.9218
SC,GREAT FALLS,34.6824,81.1770,0.0,0.0,0.0,0.0,8469.0,0.0,0.0,0.0,0.0,0.0,8469.0,0.0,8469.0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
SC,H B ROBINSON,34.4000,80.1667,1016573.0,2969.0,3006.0,6237077.0,0.0,0.0,0.0,0.0,0.0,0.0,7259625.0,7259625.0,0.0,14.0031,0.0409,0.0414,85.9146,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
SC,HAGOOD,32.8269,79.9639,0.0,16342.0,32454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48796.0,48796.0,0.0,0.0000,33.4905,66.5096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
SC,HARDEEVILLE,32.3995,81.0537,0.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,243.0,0.0,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
SC,HILTON HEAD,32.3926,80.7183,0.0,18771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18771.0,18771.0,0.0,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
SC,HOLLIDAYS BRIDGE HYDRO,34.8410,82.4548,0.0,0.0,0.0,0.0,6613.5,0.0,0.0,0.0,0.0,0.0,6613.5,0.0,6613.5,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
SC,J STROM THURMOND,33.8318,82.3202,0.0,0.0,0.0,0.0,359771.0,0.0,0.0,0.0,0.0,0.0,359771.0,0.0,359771.0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
SC,JEFFERIES,33.2422,79.9875,1792959.0,77194.0,0.0,0.0,193387.0,0.0,0.0,0.0,0.0,0.0,2063540.0,1870153.0,193387.0,86.8875,3.7409,0.0000,0.0000,9.3716,0.0000,0.0000,0.0000,0.0000,0.0000,90.6284,9.3716
SC,JOCASSEE,34.8661,82.7111,0.0,0.0,0.0,0.0,-167040.0,0.0,0.0,0.0,0.0,0.0,-167040.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
SC,KEOWEE,34.8661,82.7111,0.0,0.0,0.0,0.0,35074.0,0.0,0.0,0.0,0.0,0.0,35074.0,0.0,35074.0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
SC,LOCKHART,34.6951,81.6358,0.0,0.0,0.0,0.0,46201.0,0.0,0.0,0.0,0.0,0.0,46201.0,0.0,46201.0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
SC,MAY PLANT,34.3418,80.5820,157224.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157224.5,157224.5,0.0,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
SC,MCMEEKIN,34.0556,81.2172,1874078.0,569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1874647.0,1874647.0,0.0,99.9696,0.0304,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
SC,MYRTLE BEACH,33.9356,78.9411,0.0,9527.0,4292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13819.0,13819.0,0.0,0.0000,68.9413,31.0587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
SC,NEAL SHOALS,34.6951,81.6358,0.0,0.0,0.0,0.0,13843.0,0.0,0.0,0.0,0.0,0.0,13843.0,0.0,13843.0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
SC,OCONEE,34.7641,83.0746,0.0,0.0,0.0,20386294.0,0.0,0.0,0.0,0.0,0.0,0.0,20386294.0,20386294.0,0.0,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
SC,PARR,34.3878,81.0975,0.0,0.0,0.0,0.0,51798.0,0.0,0.0,0.0,0.0,0.0,51798.0,0.0,51798.0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
SC,PARR GT,34.3878,81.0975,0.0,3661.0,5761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9422.0,9422.0,0.0,0.0000,38.8559,61.1441,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
SC,PELZER LOWER,34.5139,82.6533,0.0,0.0,0.0,0.0,4357.0,0.0,0.0,0.0,0.0,0.0,4357.0,0.0,4357.0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
SC,PELZER UPPER,34.5139,82.6533,0.0,0.0,0.0,0.0,3154.9,0.0,0.0,0.0,0.0,0.0,3154.9,0.0,3154.9,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
SC,PIEDMONT HYDRO POWER PROJECT,34.8410,82.4548,0.0,0.0,0.0,0.0,3380.1,0.0,0.0,0.0,0.0,0.0,3380.1,0.0,3380.1,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
SC,ROCKY CREEK,34.3878,81.0975,0.0,0.0,0.0,0.0,11377.0,0.0,0.0,0.0,0.0,0.0,11377.0,0.0,11377.0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
SC,ROCKY RIVER,34.2489,82.4906,0.0,23.0,0.0,0.0,4249.0,0.0,0.0,0.0,0.0,0.0,4272.0,23.0,4249.0,0.0000,0.5384,0.0000,0.0000,99.4616,0.0000,0.0000,0.0000,0.0000,0.0000,0.5384,99.4616
SC,SALUDA,34.8410,82.4548,0.0,0.0,0.0,0.0,3226.9,0.0,0.0,0.0,0.0,0.0,3226.9,0.0,3226.9,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
SC,SALUDA,33.9250,81.2577,0.0,0.0,0.0,0.0,91281.0,0.0,0.0,0.0,0.0,0.0,91281.0,0.0,91281.0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
SC,SPARTANBURG WATER SYSTEM,34.8941,81.9661,0.0,17.9,0.0,0.0,857.6,0.0,0.0,0.0,0.0,0.0,875.5,17.9,857.6,0.0000,2.0500,0.0000,0.0000,97.9500,0.0000,0.0000,0.0000,0.0000,0.0000,2.0500,97.9500
SC,SPILLWAY,33.1883,79.9056,0.0,0.0,0.0,0.0,15361.0,0.0,0.0,0.0,0.0,0.0,15361.0,0.0,15361.0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
SC,ST STEPHEN,33.1883,79.9056,0.0,0.0,0.0,0.0,92194.0,0.0,0.0,0.0,0.0,0.0,92194.0,0.0,92194.0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
SC,STONE CONTAINER CORP FLORENCE MILL,34.0419,79.6987,172076.1,54934.8,53263.4,0.0,0.0,413017.7,0.0,0.0,0.0,0.0,693292.0,280274.3,413017.7,24.8202,7.9238,7.6827,0.0000,0.0000,59.5734,0.0000,0.0000,0.0000,0.0000,40.4266,59.5734
SC,SUMMER,34.3878,81.0975,0.0,0.0,0.0,6359958.0,0.0,0.0,0.0,0.0,0.0,0.0,6359958.0,6359958.0,0.0,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
SC,URQUHART,33.4339,81.9114,1314654.0,6425.0,23436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1344515.0,1344515.0,0.0,97.7791,0.4779,1.7431,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
SC,USDOE SRS (D-AREA),33.5383,81.6056,144056.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145136.0,145136.0,0.0,99.2559,0.7441,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
SC,W S LEE,34.6022,82.4350,1388180.0,1402.0,682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1390264.0,1390264.0,0.0,99.8501,0.1008,0.0491,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
SC,WARE SHOALS HYDROECLECTRIC PROJECT,34.1817,82.1024,0.0,0.0,0.0,0.0,10305.3,0.0,0.0,0.0,0.0,0.0,10305.3,0.0,10305.3,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
SC,WATEREE,34.3418,80.5820,0.0,0.0,0.0,0.0,131804.0,0.0,0.0,0.0,0.0,0.0,131804.0,0.0,131804.0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
SC,WATEREE,33.8264,80.6228,4560983.0,14983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4575966.0,4575966.0,0.0,99.6726,0.3274,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
SC,WILLIAMS,33.0158,79.9297,4339421.0,9990.0,3931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4353342.0,4353342.0,0.0,99.6802,0.2295,0.0903,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
